,links,names,ratings,price for two,cuisine
663,https://www.zomato.com/bangalore/salads-point-koramangala-2nd-block-bangalore/order,Salads Point,4.5,₹100 for one,"Salad, Healthy Food, Juices, Beverages"
664,https://www.zomato.com/bangalore/food-adda-basavanagudi-bangalore/order,Food Adda,3.7,₹100 for one,"Sandwich, Pizza, Burger, Momos, Fast Food, Street Food, Shake, Beverages"
665,https://www.zomato.com/bangalore/lubov-patisserie-btm-bangalore/order,Lubov Patisserie,3.6,₹100 for one,"Bakery, Desserts"
666,https://www.zomato.com/bangalore/kentacky-chicken-corner-richmond-road/order,Kentacky Chicken Corner,4.2,₹100 for one,South Indian
667,https://www.zomato.com/bangalore/udupi-sri-krishna-bhavan-since-1926-basavanagudi-bangalore/order,Udupi Sri Krishna Bhavan - Since 1926,4.2,₹100 for one,"South Indian, North Indian, Chinese, Biryani, Desserts"
668,https://www.zomato.com/bangalore/chai-days-btm-bangalore/order,Chai Days,4.3,₹100 for one,"Tea, Beverages, Street Food"
669,https://www.zomato.com/bangalore/swathi-greenland-vijay-nagar/order,Swathi Greenland,3.8,₹300 for one,"Andhra, North Indian, Chinese, Asian, Mughlai, Biryani"
670,https://www.zomato.com/bangalore/shashi-thatte-idly-vijay-nagar-bangalore/order,Shashi Thatte Idly,4.1,₹300 for one,South Indian
671,https://www.zomato.com/bangalore/jagannath-food-corner-btm-bangalore/order,Jagannath Food Corner,4.1,₹300 for one,"North Indian, Fast Food"
672,https://www.zomato.com/bangalore/coastal-biryani-paradise-rt-nagar/order,Coastal Biryani Paradise,3.7,₹300 for one,"North Indian, Chinese, Biryani, Mughlai, Seafood, Fast Food, Beverages"
673,https://www.zomato.com/bangalore/midnight-cafeteria-banashankari-bangalore/order,Midnight Cafeteria,3.4,₹300 for one,"Fast Food, Chinese, Street Food, Desserts, Shake, Beverages"
674,https://www.zomato.com/bangalore/udupi-upahar-veg-restuarant-rt-nagar-bangalore/order,Udupi Upahar Veg Restuarant,4.1,₹300 for one,"North Indian, South Indian, Fast Food, Chinese, Ice Cream, Beverages, Shake, Sichuan"
675,https://www.zomato.com/bangalore/paradise-premium-banashankari/order,Paradise Premium,4.2,₹300 for one,"Biryani, Street Food, Beverages, North Indian, Chinese, Shake"
676,https://www.zomato.com/bangalore/pitaworks-ulsoor-bangalore/order,Pitaworks,4.1,₹300 for one,Shawarma
677,https://www.zomato.com/bangalore/venezia-1-jayanagar-bangalore/order,Venezia,4.5,₹300 for one,"Italian, Continental, Salad, Pasta, Pizza, Beverages, Desserts"
678,https://www.zomato.com/bangalore/rishis-paratha-plaza-sanjay-nagar/order,Rishi's Paratha Plaza,4.4,₹300 for one,"North Indian, Fast Food, Street Food, Beverages, Desserts"
679,https://www.zomato.com/bangalore/gramin-koramangala-7th-block-bangalore/order,Gramin,4.2,₹300 for one,"North Indian, Street Food"
680,https://www.zomato.com/bangalore/sharan-basaveswar-khanavali-banashankari-bangalore/order,Sharan Basaveswar Khanavali,4.4,₹300 for one,South Indian
681,https://www.zomato.com/bangalore/donne-biryani-btm-bangalore/order,Donne Biryani,3.7,₹250 for one,"Biryani, South Indian"
682,https://www.zomato.com/bangalore/dbd-davanagere-benne-dosa-vijay-nagar-bangalore/order,DBD - Davanagere Benne Dosa,4.2,₹250 for one,South Indian
683,https://www.zomato.com/bangalore/swad-royal-restaurant-btm-bangalore/order,Swad Royal Restaurant,4.0,₹250 for one,"Biryani, Beverages"
684,https://www.zomato.com/bangalore/new-spice-tandoori-basaveshwara-nagar-bangalore/order,New Spice Tandoori,3.8,₹250 for one,"Chinese, North Indian, South Indian, Andhra"
685,https://www.zomato.com/bangalore/rooftop-cafe-jayanagar/order,Rooftop Cafe,4.0,₹250 for one,"Pizza, Fast Food, Chinese, Coffee, Beverages"
686,https://www.zomato.com/bangalore/local-panda-banashankari-bangalore/order,Local Panda,4.3,₹250 for one,"Chinese, Momos, Thai, Sichuan"
687,https://www.zomato.com/bangalore/kollapuris-cloud-kitchen-basavanagudi-bangalore/order,Kollapuri's Cloud Kitchen,3.5,₹250 for one,"Maharashtrian, Chinese, North Indian"
688,https://www.zomato.com/bangalore/rds-andhra-dum-biryani-and-kebab-btm-bangalore/order,RDS Andhra Dum Biryani And Kebab,3.8,₹250 for one,"Biryani, Kebab, South Indian"
689,https://www.zomato.com/bangalore/royal-savera-family-restaurant-frazer-town-bangalore/order,Royal Savera Family Restaurant,4.2,₹250 for one,"North Indian, Mughlai, Chinese, Rolls"
690,https://www.zomato.com/bangalore/shyam-mishra-juice-centre-rajajinagar-bangalore/order,Shyam Mishra Juice Centre,4.3,₹250 for one,Juices
691,https://www.zomato.com/bangalore/da-ying-yang-cuisines-vasanth-nagar-bangalore/order,DA Ying Yang Cuisines,4.3,₹250 for one,"Chinese, Malaysian, Sichuan, Momos, Fast Food"
692,https://www.zomato.com/bangalore/davanagere-benne-dose-5-jayanagar-bangalore/order,Davanagere Benne Dose,4.3,₹250 for one,South Indian
693,https://www.zomato.com/bangalore/cafe-zyke-shivajinagar-bangalore/order,Cafe Zyke,3.9,₹100 for one,"Fast Food, Street Food, Rolls, Beverages, Shake"
694,https://www.zomato.com/bangalore/south-kitchen-basavanagudi/order,South Kitchen,4.3,₹100 for one,South Indian
695,https://www.zomato.com/bangalore/atm-amritsari-tadke-mein-btm-bangalore/order,ATM Amritsari Tadke Mein,4.2,₹100 for one,North Indian
696,https://www.zomato.com/bangalore/basaveshwar-khanavali-3-majestic-bangalore/order,Basaveshwar Khanavali,4.3,₹100 for one,South Indian
697,https://www.zomato.com/bangalore/planet-grill-rt-nagar-bangalore/order,Planet Grill,4.0,₹100 for one,"North Indian, Rolls, Arabian, Fast Food, Chinese"
698,https://www.zomato.com/bangalore/mimis-cafe-brigade-road-bangalore/order,Mimi's cafe,4.0,₹100 for one,"Biryani, Chinese, Fast Food"
699,https://www.zomato.com/bangalore/royal-ice-corner-basavanagudi-bangalore/order,Royal Ice Corner,4.0,₹100 for one,"Ice Cream, Desserts, Beverages, Shake"
700,https://www.zomato.com/bangalore/deja-bowl-domlur-bangalore/order,Deja Bowl,4.1,₹100 for one,North Indian
701,https://www.zomato.com/bangalore/cake-of-the-day-1-banashankari-bangalore/order,Cake Of The Day,3.8,₹100 for one,"Bakery, Fast Food, Beverages"
702,https://www.zomato.com/bangalore/lassi-n-mock-sanjay-nagar-bangalore/order,Lassi 'n' Mock,3.8,₹100 for one,"Desserts, Beverages, Ice Cream, Sandwich, Salad, Shake, Juices, Healthy Food"
703,https://www.zomato.com/bangalore/fujan-frazer-town/order,Fujan,4.0,₹100 for one,"Chinese, Asian, Sichuan"
704,https://www.zomato.com/bangalore/lj-iyengar-amma-pastries-rt-nagar-bangalore/order,LJ Iyengar Amma Pastries,3.8,₹100 for one,"Bakery, Desserts"
705,https://www.zomato.com/bangalore/food-junction-restaurant-hosur-road-bangalore/order,Food Junction Restaurant,4.3,₹100 for one,"North Indian, Chinese, Mughlai, Biryani, Rolls, Seafood, Beverages, Shake"
706,https://www.zomato.com/bangalore/click-orders-btm-bangalore/order,Click & Orders,4.1,₹100 for one,"Bakery, Desserts, Pancake, Ice Cream"
707,https://www.zomato.com/bangalore/chaat-box-1-hbr-layout-bangalore/order,Chaat Box,3.8,₹100 for one,Street Food
708,https://www.zomato.com/bangalore/virinchi-cafe-residency-road-bangalore/order,Virinchi Cafe,4.2,₹100 for one,"South Indian, Beverages"
709,https://www.zomato.com/bangalore/new-sagar-fast-food-yeshwantpur-bangalore/order,New Sagar Fast Food,4.0,₹100 for one,"South Indian, Street Food, Chinese"
710,https://www.zomato.com/bangalore/little-cafe-6-basavanagudi/order,Little Cafe,3.9,₹100 for one,"Fast Food, Chinese, North Indian, Shake, Sichuan"
711,https://www.zomato.com/bangalore/raos-mushroom-donne-biryani-basaveshwara-nagar-bangalore/order,Rao's Mushroom Donne Biryani,4.1,₹100 for one,"Biryani, Kebab"
712,https://www.zomato.com/bangalore/shri-krishna-vaibhava-basaveshwara-nagar-bangalore/order,Shri Krishna Vaibhava,4.1,₹100 for one,"North Indian, South Indian, Chinese, Sandwich, Biryani, Street Food, Beverages"
713,https://www.zomato.com/bangalore/bismillah-kabab-center-hebbal-bangalore/order,Bismillah Kabab Center,4.1,₹100 for one,"Kebab, Fast Food"
714,https://www.zomato.com/bangalore/altaf-chillies-restaurant-frazer-town-bangalore/order,Altaf Chillies Restaurant,3.9,₹100 for one,"North Indian, Chinese, Mughlai, Rolls, Sichuan"
715,https://www.zomato.com/bangalore/shree-ganesh-fruits-juice-rajajinagar-bangalore/order,Shree Ganesh Fruits Juice,4.1,₹100 for one,"Beverages, Juices, Fast Food"
716,https://www.zomato.com/bangalore/thrilok-restaurant-banashankari/order,Thrilok Restaurant,4.0,₹100 for one,"Mangalorean, Seafood, Chinese, North Indian, Biryani, Beverages"
717,https://www.zomato.com/bangalore/new-aaradhya-food-line-jayanagar-bangalore/order,New Aaradhya Food Line,4.3,₹100 for one,"Fast Food, North Indian"
718,https://www.zomato.com/bangalore/the-waffle-co-btm-bangalore/order,The Waffle Co.,3.9,₹100 for one,"Waffle, Shake, Pancake"
719,https://www.zomato.com/bangalore/kc-das-sweet-bite-frazer-town/order,KC Das - Sweet Bite,3.7,₹100 for one,"Mithai, Street Food, Mishti, Bengali"
720,https://www.zomato.com/bangalore/cheesecakes-by-cakezone-banashankari-bangalore/order,Cheesecakes by CakeZone,4.1,₹100 for one,"Bakery, Desserts, Mithai"
721,https://www.zomato.com/bangalore/sri-sai-chats-bangarpet-chats-center-basavanagudi-bangalore/order,"Sri Sai Chats, Bangarpet Chats Center",3.9,₹100 for one,Street Food
722,https://www.zomato.com/bangalore/malabar-quality-inn-jeevan-bhima-nagar-bangalore/order,Malabar - Quality Inn,3.8,₹100 for one,"South Indian, Kerala, Biryani, Street Food, Beverages"
723,https://www.zomato.com/bangalore/mallu-family-restaurant-btm-bangalore/order,Mallu Family Restaurant,4.0,₹100 for one,"Arabian, Biryani, Chinese, South Indian, Kerala, Shake, Juices, Beverages"
724,https://www.zomato.com/bangalore/kamat-restaurant-malleshwaram-bangalore/order,Kamat Restaurant,4.1,₹100 for one,"South Indian, Street Food, Desserts"
725,https://www.zomato.com/bangalore/blended-beast-milkshakes-desserts-1-btm-bangalore/order,Blended Beast Milkshakes & Desserts,4.4,₹100 for one,"Desserts, Shake, Ice Cream, Beverages"
726,https://www.zomato.com/bangalore/brahmins-rotti-ruchi-rajajinagar-bangalore/order,Brahmin's Rotti Ruchi,4.3,₹100 for one,South Indian
727,https://www.zomato.com/bangalore/yum-yum-kolkata-jeevan-bhima-nagar-bangalore/order,Yum Yum Kolkata,3.6,₹100 for one,"Bengali, Biryani, Rolls"
728,https://www.zomato.com/bangalore/the-higher-taste-rajajinagar-bangalore/order,The Higher Taste,4.4,₹100 for one,"North Indian, Biryani, Fast Food, Chinese, Continental, Desserts"
729,https://www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,Ayodhya Vihar Pure Veg,4.2,₹100 for one,"North Indian, Chinese, South Indian, Beverages, Desserts, Juices, Ice Cream, Shake"
730,https://www.zomato.com/bangalore/sabari-juice-junction-jeevan-bhima-nagar/order,Sabari Juice Junction,4.4,₹100 for one,"Beverages, Sandwich, Juices, Shake"
731,https://www.zomato.com/bangalore/qissa-indiranagar-bangalore/order,Qissa,4.2,₹100 for one,"Arabian, Lebanese, Turkish, Middle Eastern, Rolls, Beverages, Desserts"
732,https://www.zomato.com/bangalore/srinathjis-indiranagar/order,Srinathji's,4.3,₹100 for one,"Chinese, Italian, North Indian, Oriental, Mexican, Street Food, Desserts, Beverages"
733,https://www.zomato.com/bangalore/boba-tree-brigade-road-bangalore/order,Boba Tree,4.1,₹100 for one,"Tea, Beverages"
734,https://www.zomato.com/bangalore/bheemas-church-street/order,Bheema's,4.4,₹100 for one,"Andhra, Biryani, South Indian"
735,https://www.zomato.com/bangalore/bismillah-hotel-frazer-town-bangalore/order,Bismillah Hotel,3.5,₹100 for one,"Biryani, North Indian, Kebab, Chinese"
736,https://www.zomato.com/bangalore/foodie-point-vijay-nagar-bangalore/order,Foodie Point,3.0,₹100 for one,"North Indian, Chinese, Fast Food, Beverages"
737,https://www.zomato.com/bangalore/mr-biryani-btm-bangalore/order,Mr. Biryani,3.9,₹100 for one,"Biryani, North Indian, Chinese"
738,https://www.zomato.com/bangalore/sri-ganesha-bombay-vada-pav-corner-seshadripuram-bangalore/order,Sri Ganesha Bombay Vada Pav Corner,4.2,₹100 for one,Street Food
739,https://www.zomato.com/bangalore/gurukrupa-paratha-house-airport-road/order,Gurukrupa Paratha House,4.0,₹100 for one,"North Indian, Chinese, Mughlai"
740,https://www.zomato.com/bangalore/burger-cafe-18-vijay-nagar-bangalore/order,Burger Cafe 18,4.0,₹100 for one,"Burger, South Indian"
741,https://www.zomato.com/bangalore/rasoi-banashankari/order,Rasoi,4.0,₹200 for one,"North Indian, Chinese"
742,https://www.zomato.com/bangalore/thar-the-taste-of-rajasthan-koramangala-5th-block-bangalore/order,Thar The Taste Of Rajasthan,4.0,₹200 for one,North Indian
743,https://www.zomato.com/bangalore/shiv-shankar-chaats-frazer-town/order,Shiv Shankar Chaats,4.0,₹200 for one,"Street Food, Chinese"
744,https://www.zomato.com/bangalore/shawarma-on-wheels-cunningham-road-bangalore/order,Shawarma On Wheels,4.0,₹200 for one,"Shawarma, Fast Food"
745,https://www.zomato.com/bangalore/sinful-desserts-domlur-bangalore/order,Sinful Desserts,4.0,₹200 for one,"Beverages, Shake, Desserts"
746,https://www.zomato.com/bangalore/bengaluru-cafe-jayanagar-bangalore/order,Bengaluru Cafe,4.4,₹200 for one,South Indian
747,https://www.zomato.com/bangalore/ravyaa-kitchen-airport-road-bangalore/order,Ravyaa Kitchen,4.1,₹200 for one,"Fast Food, Street Food, Chinese, North Indian, Pasta, Sandwich, Sichuan, Rolls"
748,https://www.zomato.com/bangalore/sri-udupi-sagar-btm-bangalore/order,Sri Udupi Sagar,4.2,₹200 for one,"South Indian, Chinese"
749,https://www.zomato.com/bangalore/hrx-beverages-juices-coffee-kombucha-cunningham-road-bangalore/order,"HRX Beverages - Juices, Coffee & Kombucha",4.2,₹200 for one,"Juices, Beverages"
750,https://www.zomato.com/bangalore/akram-hotel-kumaraswamy-layout-bangalore/order,Akram Hotel,3.5,₹200 for one,"South Indian, Biryani, Mughlai"
751,https://www.zomato.com/bangalore/mangaluru-kairuchi-btm-bangalore/order,Mangaluru Kairuchi,3.9,₹200 for one,"Mangalorean, Seafood"
752,https://www.zomato.com/bangalore/jagli-tindi-jayanagar-bangalore/order,Jagli Tindi,3.9,₹200 for one,South Indian
753,https://www.zomato.com/bangalore/zoroy-luxury-chocolate-church-street/order,ZOROY Luxury Chocolate,4.4,₹200 for one,"Desserts, Ice Cream, Beverages"
754,https://www.zomato.com/bangalore/the-fast-food-hub-airport-road-bangalore/order,The Fast Food Hub,3.7,₹200 for one,"Fast Food, Desserts"
755,https://www.zomato.com/bangalore/sree-ganesha-chats-foods-2-rajajinagar-bangalore/order,Sree Ganesha Chats & Foods,4.1,₹200 for one,"Street Food, Chinese"
756,https://www.zomato.com/bangalore/grand-foodies-restaurant-vasanth-nagar-bangalore/order,Grand Foodies Restaurant,4.1,₹200 for one,"Biryani, Chinese, Kebab, Rolls"
757,https://www.zomato.com/bangalore/shero-home-food-chettinad-3-kammanahalli-bangalore/order,Shero Home Food - Chettinad,4.0,₹200 for one,"South Indian, Healthy Food, Desserts, Chettinad"
758,https://www.zomato.com/bangalore/uncle-peters-pancakes-indiranagar-bangalore/order,Uncle Peter's Pancakes,3.6,₹200 for one,"Sandwich, Fast Food, Pancake, Desserts, Beverages"
759,https://www.zomato.com/bangalore/apna-ghar-shanti-nagar-bangalore/order,Apna Ghar,4.0,₹200 for one,"North Indian, Chinese, Street Food"
760,https://www.zomato.com/bangalore/new-taste-the-flavors-of-far-east-nagawara-bangalore/order,New Taste - The Flavors Of Far East,4.3,₹200 for one,"Asian, Thai, Chinese, Oriental, Seafood, Sichuan"
761,https://www.zomato.com/bangalore/shree-balaji-99-variety-dosa-point-btm-bangalore/order,Shree Balaji 99 Variety Dosa Point,4.0,₹200 for one,South Indian
762,https://www.zomato.com/bangalore/puneri-katta-btm-bangalore/order,Puneri Katta,4.3,₹200 for one,"Maharashtrian, Street Food, North Indian"
763,https://www.zomato.com/bangalore/sri-punjabi-dhaba-1-btm-bangalore/order,Sri Punjabi Dhaba,3.2,₹200 for one,"Chinese, Biryani, North Indian, South Indian, Street Food"
764,https://www.zomato.com/bangalore/big-mishra-pedha-rt-nagar-bangalore/order,Big Mishra Pedha,4.3,₹200 for one,"Mithai, Fast Food, Street Food"
765,https://www.zomato.com/bangalore/hotel-nalapaka-rajajinagar/order,Hotel Nalapaka,4.0,₹100 for one,"South Indian, Beverages"
766,https://www.zomato.com/bangalore/five-star-chicken-20-banashankari-bangalore/order,Five Star Chicken,4.0,₹100 for one,Fast Food
767,https://www.zomato.com/bangalore/the-turkish-house-btm-bangalore/order,The Turkish House,3.6,₹100 for one,"Turkish, Shawarma, Mandi, Fast Food"
768,https://www.zomato.com/bangalore/gudbud-ejipura-bangalore/order,Gudbud,4.3,₹100 for one,"Ice Cream, Shake, Beverages"
769,https://www.zomato.com/bangalore/karims-delhi-6-since-1913-st-marks-road-bangalore/order,Karim's Delhi 6 - Since 1913,4.1,₹100 for one,"Mughlai, North Indian, Rolls"
770,https://www.zomato.com/bangalore/new-mahi-di-rasoi-rt-nagar-bangalore/order,New Mahi Di Rasoi,4.1,₹100 for one,"Bengali, Chinese, Biryani, Kebab, Fast Food, Beverages, North Indian"
771,https://www.zomato.com/bangalore/raghavendra-tiffin-koramangala-1st-block-bangalore/order,Raghavendra Tiffin,4.1,₹100 for one,"Chinese, South Indian"
772,https://www.zomato.com/bangalore/funky-belgian-waffle-kammanahalli-bangalore/order,Funky Belgian Waffle,3.7,₹100 for one,"Waffle, Desserts"
773,https://www.zomato.com/bangalore/pabrais-fresh-naturelle-icecreams-jeevan-bhima-nagar-bangalore/order,Pabrai's Fresh & Naturelle Icecreams,4.3,₹100 for one,"Ice Cream, Desserts"
774,https://www.zomato.com/bangalore/rajasthani-bhojan-rajajinagar-bangalore/order,Rajasthani Bhojan,4.2,₹100 for one,Rajasthani
775,https://www.zomato.com/bangalore/paan-house-3-frazer-town-bangalore/order,Paan House,4.6,₹100 for one,Paan
776,https://www.zomato.com/bangalore/aahar-vijay-nagar-bangalore/order,Aahar,3.2,₹100 for one,South Indian
777,https://www.zomato.com/bangalore/green-pepper-indiranagar-bangalore/order,Green Pepper,3.9,₹200 for one,"Kerala, Biryani, North Indian, South Indian, Seafood, Chinese, Sichuan"
778,https://www.zomato.com/bangalore/the-red-box-jeevan-bhima-nagar-bangalore/order,The Red Box,3.8,₹200 for one,"Chinese, Thai, Sichuan, Momos"
779,https://www.zomato.com/bangalore/biryani-bhojana-jeevan-bhima-nagar-bangalore/order,Biryani Bhojana,4.1,₹200 for one,"Biryani, South Indian, Kebab"
780,https://www.zomato.com/bangalore/spicy-corner-jeevan-bhima-nagar/order,Spicy Corner,4.1,₹200 for one,Chinese
781,https://www.zomato.com/bangalore/thunder-fried-chicken-jeevan-bhima-nagar/order,Thunder Fried Chicken,3.7,₹200 for one,"North Indian, Biryani, Kebab, Rolls, Chinese, Sichuan"
782,https://www.zomato.com/bangalore/oven-theory-pizza-otp-koramangala-2nd-block-bangalore/order,Oven Theory Pizza - OTP,4.0,₹200 for one,"Pizza, Fast Food"
783,https://www.zomato.com/bangalore/nk-natti-style-rt-nagar-bangalore/order,NK Natti Style,2.9,₹200 for one,"South Indian, Biryani, Kebab, Chinese"
784,https://www.zomato.com/bangalore/new-lassi-shop-3-nagawara-bangalore/order,New Lassi Shop,4.2,₹200 for one,"Fast Food, Ice Cream, Desserts, Juices, Beverages"
785,https://www.zomato.com/bangalore/bawarchi-in-1-btm-bangalore/order,Bawarchi In,4.0,₹200 for one,"Chinese, North Indian, Mughlai, Biryani, Seafood"
786,https://www.zomato.com/bangalore/iyer-mess-malleshwaram/order,Iyer Mess,4.2,₹200 for one,South Indian
787,https://www.zomato.com/bangalore/shree-guru-sagar-basaveshwara-nagar/order,Shree Guru Sagar,3.9,₹200 for one,"Chinese, North Indian, South Indian, Beverages"
788,https://www.zomato.com/bangalore/sanidhya-veg-hotel-shanti-nagar-bangalore/order,Sanidhya Veg Hotel,4.1,₹200 for one,"Chinese, South Indian, Street Food, Beverages"
789,https://www.zomato.com/bangalore/kaippunnyam-restaurant-1-brigade-road-bangalore/order,Kaippunnyam Restaurant,4.1,₹200 for one,"Kerala, Biryani, North Indian"
790,https://www.zomato.com/bangalore/lv-venkateshwara-jolada-rotti-oota-malleshwaram-bangalore/order,LV Venkateshwara Jolada Rotti Oota,4.6,₹200 for one,"South Indian, Street Food"
791,https://www.zomato.com/bangalore/food-land-vijay-nagar-bangalore/order,Food Land,3.9,₹200 for one,"Chinese, Mughlai, Burger, North Indian, Shawarma, Biryani, Beverages"
792,https://www.zomato.com/bangalore/ambur-darbar-biryani-point-rt-nagar-bangalore/order,Ambur Darbar Biryani Point,3.9,₹200 for one,"Biryani, South Indian, Chinese"
793,https://www.zomato.com/bangalore/edesia-richmond-road-bangalore/order,Edesia,4.0,₹200 for one,"Desserts, Pasta, Sandwich"
794,https://www.zomato.com/bangalore/the-bangalore-cafe-1-shanti-nagar-bangalore/order,The Bangalore Cafe,4.1,₹200 for one,"North Indian, Italian, Continental, Biryani, Chinese, Desserts"
795,https://www.zomato.com/bangalore/thalassery-cafe-btm/order,Thalassery Cafe,4.2,₹200 for one,"Street Food, Chinese, Kerala, South Indian, Seafood, Desserts, Ice Cream, Beverages"
796,https://www.zomato.com/bangalore/robin-brown-ice-cream-shivajinagar-bangalore/order,Robin Brown Ice Cream,4.7,₹200 for one,"Ice Cream, Desserts, Beverages"
797,https://www.zomato.com/bangalore/dhanraj-ji-chole-bhature-koramangala-7th-block-bangalore/order,Dhanraj Ji Chole Bhature,4.1,₹200 for one,"North Indian, Beverages"
798,https://www.zomato.com/bangalore/restaurant-1179-seshadripuram-bangalore/order,Restaurant 1179,3.6,₹200 for one,"North Indian, Fast Food, Ice Cream, Chinese, Desserts, Street Food, Italian"
799,https://www.zomato.com/bangalore/sultans-creams-faloodas-sanjay-nagar-bangalore/order,Sultan's Creams & Faloodas,4.1,₹200 for one,"Ice Cream, Chinese, Pizza, Burger, Rolls, Sandwich, Fast Food, Beverages"
800,https://www.zomato.com/bangalore/dal-roti-jp-nagar/order,Dal Roti,4.0,₹200 for one,"North Indian, Chinese"
801,https://www.zomato.com/bangalore/cafe-grill-jeevan-bhima-nagar/order,Cafe Grill,4.0,₹150 for one,"Chinese, North Indian, Rolls"
802,https://www.zomato.com/bangalore/savoury-express-jeevan-bhima-nagar-bangalore/order,Savoury Express,3.9,₹150 for one,"Arabian, North Indian, Biryani, Chinese, Mughlai, Seafood, Desserts, Beverages"
803,https://www.zomato.com/bangalore/chakh-le-foods-jeevan-bhima-nagar-bangalore/order,Chakh Le Foods,4.0,₹150 for one,"North Indian, Mughlai, Bengali, Chinese, Seafood, Street Food, Biryani, Beverages"
804,https://www.zomato.com/bangalore/gabagab-ice-cream-jayanagar-bangalore/order,Gabagab Ice Cream,4.0,₹150 for one,Ice Cream
805,https://www.zomato.com/bangalore/rasapaka-majestic-bangalore/order,Rasapaka,3.7,₹150 for one,"North Indian, South Indian, Chinese, Beverages"
806,https://www.zomato.com/bangalore/fried-rice-junction-btm-bangalore/order,Fried Rice Junction,4.3,₹150 for one,"Bakery, Pancake, Ice Cream, Desserts"
807,https://www.zomato.com/bangalore/cafe-azzure-mg-road/order,Cafe Azzure,3.7,₹150 for one,"Cafe, Continental, Mexican, Italian, Fast Food, Desserts, Beverages"
808,https://www.zomato.com/bangalore/sathyas-kitchen-rt-nagar-bangalore/order,Sathya's Kitchen,3.9,₹150 for one,"North Indian, Mughlai, Chinese, Biryani, Seafood, Street Food"
809,https://www.zomato.com/bangalore/cafe-mondo-basavanagudi/order,Cafe Mondo,4.2,₹150 for one,"Pizza, Italian, Pasta, Coffee, Desserts, Burger, European, Healthy Food"
810,https://www.zomato.com/bangalore/shiro-lavelle-road/order,Shiro,4.2,₹150 for one,"Japanese, Sushi, Asian, Desserts, Thai, Korean, Cantonese, Vietnamese"
811,https://www.zomato.com/bangalore/donne-biryani-mandi-btm-bangalore/order,Donne Biryani Mandi,3.4,₹150 for one,"South Indian, Biryani"
812,https://www.zomato.com/bangalore/punjabi-restaurant-rt-nagar/order,Punjabi Restaurant,4.1,₹150 for one,"North Indian, Chinese, Sichuan"
813,https://www.zomato.com/bangalore/momos-corner-indiranagar-bangalore/order,Momo's Corner,4.1,₹150 for one,"Rolls, Chinese, Momos, Sichuan"
814,https://www.zomato.com/bangalore/the-food-hub-1-airport-road-bangalore/order,The Food Hub,3.6,₹150 for one,"North Indian, Chinese, Burger"
815,https://www.zomato.com/bangalore/udupi-brahmins-kitchen-vijay-nagar-bangalore/order,Udupi Brahmins Kitchen,4.3,₹150 for one,"Chinese, South Indian"
816,https://www.zomato.com/bangalore/wok-china-airport-road-bangalore/order,Wok China,3.8,₹150 for one,"Chinese, Sichuan, Asian, Rolls, Seafood, Momos"
817,https://www.zomato.com/bangalore/shakes-theory-1-jayanagar-bangalore/order,Shakes Theory,4.5,₹150 for one,"Beverages, Fast Food, Sandwich, Momos, Street Food"
818,https://www.zomato.com/bangalore/naidu-garu-biryani-1-btm-bangalore/order,Naidu Garu Biryani,4.2,₹150 for one,"Biryani, Chinese, Andhra, Seafood, Street Food"
819,https://www.zomato.com/bangalore/pizza-stop-lavelle-road/order,Pizza Stop,3.9,₹150 for one,"Pizza, Pasta, Fast Food"
820,https://www.zomato.com/bangalore/andhra-meal-co-btm-bangalore/order,Andhra Meal Co,2.9,₹150 for one,Andhra
821,https://www.zomato.com/bangalore/taste-of-sherkhane-hosur-road-bangalore/order,Taste Of Sherkhane,3.5,₹150 for one,"Andhra, Biryani"
822,https://www.zomato.com/bangalore/chinese-foods-btm-bangalore/order,Chinese Foods,3.6,₹150 for one,"Chinese, Sichuan"
823,https://www.zomato.com/bangalore/hotel-bilal-biriyani-centre-mysore-road-bangalore/order,Hotel Bilal Biriyani Centre,3.5,₹150 for one,"Biryani, North Indian"
824,https://www.zomato.com/bangalore/bao-bangalore-jeevan-bhima-nagar-bangalore/order,Bao Bangalore,4.2,₹150 for one,"Momos, Asian"
825,https://www.zomato.com/bangalore/thunder-shawarma-basaveshwara-nagar-bangalore/order,Thunder Shawarma,3.9,₹150 for one,Shawarma
826,https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-3-vijay-nagar-bangalore/order,Kwality Wall’s Frozen Dessert and Ice Cream Shop,4.0,₹200 for one,"Ice Cream, Desserts"
827,https://www.zomato.com/bangalore/itc-aashirvaad-soul-creations-jayanagar-bangalore/order,ITC Aashirvaad Soul Creations,4.3,₹150 for one,"North Indian, Healthy Food, Beverages, Desserts"
828,https://www.zomato.com/bangalore/pizza-hut-malleshwaram/order,Pizza Hut,3.6,₹250 for one,"Pizza, Italian, Pasta, Fast Food, Desserts, Beverages"
829,https://www.zomato.com/bangalore/california-burrito-hosur-road-bangalore/order,California Burrito,4.5,₹200 for one,"Mexican, Healthy Food, American, Salad, Fast Food, Beverages"
830,https://www.zomato.com/bangalore/namaste-1-ulsoor-bangalore/order,Namaste,4.1,₹100 for one,"South Indian, Chinese, Beverages"
831,https://www.zomato.com/bangalore/onesta-koramangala-5th-block-bangalore/order,Onesta,3.5,₹400 for one,"Pizza, Pasta, Sandwich, Fast Food, Desserts, Beverages"
