image,year,car_name,kms_driven,fuel,mode,price(lakhs),area,city
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Ford,"24,732",Petrol,Automatic,7.34,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3945095/original/processed_ab12420c16ad74df0db713ab382be54f.jpg?imwidth=420,2023,Hyundai,"12,000",Petrol,Automatic,17.65,Andheri, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,"32,700",Petrol,Manual,4.65,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Honda,"60,236",Petrol,Automatic,9.95,West, Thane
https://images10.gaadi.com/usedcar_image/3938724/original/processed_8a33f27180882f68aa322aff5cac96fe.jpeg?imwidth=420,2015,Honda,"49,000",Petrol,Manual,5.75,Ghatkopar East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"24,798",Petrol,Manual,5.5,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"34,000",Petrol,Manual,3.25,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Toyota,"67,123",Diesel,Manual,14.9,Malad, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Hyundai,"25,125",Petrol,Automatic,5.75,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3941693/original/processed_2f092ea7f4433fafd17150c78be282c9.jpg?imwidth=420,2018,Maruti,"56,347",Diesel,Manual,10.75,Antop Hill, Mumbai
https://images10.gaadi.com/usedcar_image/3927817/original/processed_bb61dea6eca9a52a7b78888844524fb7.jpg?imwidth=420,2017,Land,"75,870",Diesel,Automatic,28.51,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"17,716",Petrol,Manual,7.18,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3939641/original/c14e3a7f0352dbece4f9e17a85c02044.jpg?imwidth=420,2015,Maruti,"65,318",Petrol,Manual,4.3,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Hyundai,"38,000",Diesel,Automatic,13.99,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3937951/original/processed_45fd5aa561d7d20f97b1e2b245a4a5ba.jpeg?imwidth=420,2023,MG,"23,531",Diesel,Automatic,44.5,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3943534/original/processed_75d402e9b1080f574286068b98bba723.jpeg?imwidth=420,2021,Maruti,"12,789",Petrol,Automatic,10.75,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"34,756",Petrol,Manual,6.35,Santacruz Central, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Skoda,"84,858",Petrol,Automatic,5.7,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Maruti,"15,560",Petrol,Manual,4.99,Santacruz Central, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Tata,"77,000",Diesel,Manual,11.9,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,"17,000",Petrol,Manual,6.5,Mulund West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Skoda,"69,000",Petrol,Automatic,11.5,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3912437/original/processed_48796c05eb9810671c270df17fc8f27e.jpeg?imwidth=420,2018,Hyundai,"68,128",Petrol,Automatic,11.5,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Honda,"28,000",Petrol,Automatic,20.75,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"91,712",Diesel,Manual,5.08,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3936337/original/processed_6f27e15b3c75740d5b555b83cf13c80a.jpeg?imwidth=420,2020,Hyundai,"7,110",Petrol,Automatic,14.25,Khar (w), Mumbai
https://images10.gaadi.com/usedcar_image/3859011/original/861496bfd570b45498a8150d00de379f.jpg?imwidth=420,2017,Maruti,"53,969",Petrol,Manual,5.27,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3917908/original/c641ac0e313357b3a88aabf530ba9f0c.jpg?imwidth=420,2017,Maruti,"78,285",Petrol,Automatic,4.13,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Jeep,"34,900",Petrol,Automatic,13.75,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3828419/original/processed_fff6bda9b44cd2ff8e6754f5a2714bdf.jpg?imwidth=420,2013,Hyundai,"76,310",Petrol,Manual,3.5,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,BMW,"57,000",Diesel,Automatic,25.99,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3707798/original/img3707798__replace_img_6572ad9311f07_1702014355.png?imwidth=420,2014,Honda,"42,519",Petrol,Manual,5.5,Santacruz Central, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,"63,006",CNG,Manual,7.37,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3932922/original/fa231086813cb0c4c4bc4fcb89fda1da.jpg?imwidth=420,2017,Maruti,"34,450",Diesel,Manual,6.25,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3941100/original/processed_4412a78af651cc4ff7217e41c14aefc1.jpg?imwidth=420,2015,Maruti,"73,000",Diesel,Manual,5.95,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3916278/original/d444fd600b9d7c34997e28520f0ba06e.jpg?imwidth=420,2017,Hyundai,"56,000",Petrol,Automatic,8.75,Chembur, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"44,000",Petrol,Manual,7.5,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3939197/original/processed_30f7077c9ae583d04dbdbfec118bb05d.jpg?imwidth=420,2011,Toyota,"37,500",Petrol,Manual,3.0,Chembur, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Maruti,"3,600",CNG,Manual,6.45,Ghatkopar East, Mumbai
https://images10.gaadi.com/usedgaadi-sellcar/UsedCar/abbddb16-a2e7-4cba-b226-024954478180/db8caed8-2009-433b-b8bf-6ad766df7bff.jpeg?imwidth=420,2013,Mercedes-Benz,"30,000",Petrol,Automatic,12.0,Mumbai,
https://images10.gaadi.com/usedcar_image/3944803/original/processed_383ca160405957dce2f037de42971606.jpg?imwidth=420,2016,Mahindra,"47,715",Diesel,Manual,7.35,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Hyundai,"46,839",Diesel,Manual,10.0,Chembur, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Toyota,"84,000",Diesel,Manual,3.7,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Hyundai,"28,444",CNG,Manual,7.72,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Audi,"74,000",Diesel,Automatic,24.5,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Hyundai,"28,000",Petrol,Automatic,4.25,Ghatkopar East, Mumbai
https://images10.gaadi.com/usedcar_image/3946064/original/processed_9c2e707f88a20e6f7da16007d2f868bc.jpg?imwidth=420,2011,Mercedes-Benz,"45,000",Diesel,Automatic,14.5,Malad West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"30,000",Petrol,Automatic,8.75,Goregaon (w), Mumbai
https://images10.gaadi.com/usedcar_image/3913385/original/processed_c5daa6e7bb52f65167ee9a926f890335.jpg?imwidth=420,2018,Mercedes-Benz,"64,300",Diesel,Automatic,39.0,Malad West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"45,000",Diesel,Automatic,9.3,Ghatkopar East, Mumbai
https://images10.gaadi.com/usedcar_image/3930084/original/processed_702465937776e6235d40cad4154fae95.jpg?imwidth=420,2021,Maruti,"16,600",Petrol,Automatic,4.7,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Mini,"36,000",Diesel,Automatic,22.0,Mulund West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"26,000",Diesel,Automatic,9.45,Bandra West, Mumbai
https://images10.gaadi.com/usedcar_image/3878393/original/64af74f52b0cd3384084e7aea587c99d.jpg?imwidth=420,2017,Maruti,"65,727",Petrol,Manual,5.13,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"32,135",Petrol,Automatic,5.25,Malad West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Mercedes-Benz,"56,300",Diesel,Automatic,36.5,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Hyundai,"62,249",Petrol,Manual,6.75,Santacruz Central, Mumbai
https://images10.gaadi.com/usedcar_image/3929191/original/processed_92266546da7d0f962f5e7438661c01b2.jpg?imwidth=420,2016,Honda,"51,000",Petrol,Manual,3.25,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Hyundai,"36,055",Petrol,Manual,4.99,Vikhroli, Mumbai
https://images10.gaadi.com/usedcar_image/3931064/original/processed_3820d3f201c60730ff367d0d61e76d00.jpg?imwidth=420,2014,Hyundai,"25,200",Petrol,Manual,4.15,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Mercedes-Benz,"58,933",Petrol,Automatic,77.0,Mulund West, Mumbai
https://images10.gaadi.com/usedcar_image/3882315/original/6956264b9bacbaf9cf4ef60ece69d4a2.jpg?imwidth=420,2017,Maruti,"56,219",Petrol,Manual,4.59,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3931532/original/97553f66701231da215665ba8568d4cb.jpg?imwidth=420,2016,Hyundai,"16,301",Petrol,Manual,5.82,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Volkswagen,"67,370",Petrol,Automatic,5.81,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,"43,319",Petrol,Automatic,7.25,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3605895/original/14988d34cbcd7639e5ddc45e257897cd.png?imwidth=420,2018,Maruti,"39,353",Petrol,Manual,5.05,Prabhadevi, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Honda,"56,958",Petrol,Automatic,6.25,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Hyundai,"17,382",Petrol,Automatic,19.25,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"58,000",Petrol,Automatic,6.75,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Hyundai,"57,225",Petrol,Automatic,4.25,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"24,209",Petrol,Automatic,6.07,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"36,271",Petrol,Automatic,5.51,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Hyundai,"51,000",Petrol,Manual,3.25,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3906715/original/processed_33280a48d33fe48d0a2900cffba267e5.jpg?imwidth=420,2014,Mercedes-Benz,"65,000",Diesel,Automatic,27.0,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Audi,"68,000",Petrol,Automatic,24.75,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3939375/original/processed_6d33d24f80723a0b065b2a1dba118d0c.jpg?imwidth=420,2020,Audi,"47,000",Diesel,Automatic,65.0,Santacruz (east), Mumbai
https://images10.gaadi.com/usedcar_image/3927712/original/processed_ac3118f666e9c4f92ac5cad0a68b1f45.jpg?imwidth=420,2018,Tata,"64,555",Petrol,Automatic,7.75,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Maruti,"1,595",Petrol,Automatic,5.65,Khar Colony, Mumbai
https://images10.gaadi.com/usedcar_image/3942993/original/processed_6ce507d62583845925a095e7ed7f929c.jpg?imwidth=420,2020,Hyundai,"28,500",Petrol,Manual,12.95,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Hyundai,"28,000",Petrol,Manual,11.65,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3930971/original/processed_7e681ad2c06cda1438aaa6b904c28bb3.jpg?imwidth=420,2016,Honda,"76,000",Petrol,Manual,5.99,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3899124/original/9536c02dc3748c11d3be260b4f87e8c2.jpg?imwidth=420,2016,Maruti,"48,814",Petrol,Automatic,5.31,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3936792/original/processed_69b999dc0b69e46bc0abeb145d5ed1fe.jpg?imwidth=420,2023,Volkswagen,"21,000",Petrol,Automatic,16.75,Mira Road (e), Thane
https://images10.gaadi.com/usedcar_image/3944005/original/processed_251867450fc45b7993fc9be8575e230e.jpg?imwidth=420,2011,Tata,"52,000",Diesel,Manual,2.75,Andheri, Mumbai
https://images10.gaadi.com/usedcar_image/3936615/original/processed_667ec4ad8f75a1b4f081591a8cc5efb9.jpg?imwidth=420,2013,Maruti,"46,000",Petrol,Manual,3.65,Mulund West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"31,939",Petrol,Manual,8.88,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3938058/original/processed_bddcf627a4f10f5a67af6fe1d19f7fe9.jpeg?imwidth=420,2017,Ford,"34,100",Petrol,Automatic,6.49,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3941799/original/processed_0a1b5e1cdf164c83796153244b49a206.jpeg?imwidth=420,2019,Hyundai,"64,000",Diesel,Automatic,13.75,Bazargate, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,"72,064",CNG,Manual,7.59,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,"35,000",Diesel,Manual,7.85,Kandivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Chevrolet,"87,874",Diesel,Automatic,3.49,Ghatkopar East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Chevrolet,"61,000",Diesel,Automatic,4.5,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3914882/original/processed_9ef50a4a323797288291cfd238b20005.jpeg?imwidth=420,2021,Jeep,"22,000",Petrol,Automatic,20.25,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3891268/original/processed_4a400a3adfb5f1e0677e51f50b8d9f6e.jpg?imwidth=420,2022,Maruti,"21,317",Petrol,Automatic,6.75,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Honda,"16,717",Petrol,Manual,7.5,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Honda,"55,000",Petrol,Automatic,7.25,Antop Hill, Mumbai
https://images10.gaadi.com/usedcar_image/3941956/original/processed_6198961ca9b151b98b4a42a15b18ae80.jpg?imwidth=420,2016,Toyota,"76,225",Diesel,Manual,9.25,West, Thane
https://images10.gaadi.com/usedcar_image/3935336/original/processed_f6167c108aa9ef11a08dfd6c9011df14.jpg?imwidth=420,2018,Jeep,"34,500",Petrol,Manual,9.45,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"12,000",Petrol,Automatic,1.12,Malad West, Mumbai
https://images10.gaadi.com/usedcar_image/3943041/original/processed_38c771f2f3420ba45cfd32eebae48252.jpeg?imwidth=420,2015,Hyundai,"43,600",Petrol,Automatic,4.65,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3928169/original/processed_a54b9462f24ea939bd8eeed72e91cdee.jpg?imwidth=420,2022,Skoda,"11,300",Petrol,Automatic,16.75,Goregaon (w), Mumbai
https://images10.gaadi.com/usedcar_image/3902666/original/processed_69412354b1a28bd6cd9e58e5ce3486ca.jpg?imwidth=420,2017,Hyundai,"55,000",Petrol,Automatic,9.75,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Ford,"50,888",Petrol,Manual,5.65,Kharghar, Navi Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Mercedes-Benz,"94,000",Diesel,Automatic,5.9,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Volvo,"39,000",Diesel,Automatic,45.95,Goregaon (w), Mumbai
https://images10.gaadi.com/usedcar_image/3934623/original/processed_b4abb1ad85e0baa0003bc8d21b69ea91.jpg?imwidth=420,2017,Maruti,"47,187",Petrol,Automatic,6.41,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3909286/original/processed_dc8106563df12927e3e33caf7d2a75ae.jpeg?imwidth=420,2018,Hyundai,"35,000",Petrol,Manual,11.65,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3835417/original/96a5a5dbf1317c8cac3d6234c4344232.jpg?imwidth=420,2021,Hyundai,"18,600",Petrol,Automatic,11.75,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3940122/original/processed_62bcc2a4b09d2245515e07bd6452aeb5.jpeg?imwidth=420,2011,Mercedes-Benz,"69,000",Diesel,Automatic,10.75,Ghatkopar East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Volkswagen,"72,000",Petrol,Manual,2.45,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3930754/original/processed_c0c4168d098196bc1afa4c9a194460bb.jpeg?imwidth=420,2014,Audi,"68,000",Diesel,Automatic,18.9,Khar (w), Mumbai
https://images10.gaadi.com/usedcar_image/3868300/original/processed_193db3ebfafd8c9b9b9b699f9fd83471.jpeg?imwidth=420,2016,Hyundai,"54,171",Petrol,Manual,7.5,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2008,Toyota,"1,24,721",Diesel,Manual,3.6,Santacruz East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Hyundai,"39,000",Diesel,Manual,10.45,Goregaon (w), Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Mercedes-Benz,"42,000",Petrol,Automatic,21.0,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Hyundai,"89,434",Petrol,Manual,7.4,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3908351/original/processed_d767985fb53ad9f38dc9ea836313dc02.jpg?imwidth=420,2018,Mercedes-Benz,"42,900",Petrol,Automatic,28.5,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Hyundai,"50,000",Petrol,Manual,6.75,Chembur, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Hyundai,"73,100",Diesel,Automatic,12.5,Malad, Mumbai
https://images10.gaadi.com/usedcar_image/3875225/original/processed_20e3f3bc804e129015684f5e6e66d4ba.jpg?imwidth=420,2022,BMW,"12,500",Diesel,Automatic,71.5,Vileparle(West) S.O, Mumbai
https://images10.gaadi.com/usedcar_image/3933589/original/processed_51b18f6e8d2498fd8d7bd16b5757d564.jpeg?imwidth=420,2021,Mercedes-Benz,"20,000",Petrol,Automatic,61.0,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,"58,031",Petrol,Manual,5.35,Prabhadevi, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Hyundai,"28,000",Petrol,Automatic,10.5,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"18,125",Petrol,Manual,5.65,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3935290/original/processed_279265157694f760d741c8fef930ac2a.jpeg?imwidth=420,2018,Hyundai,"32,200",Petrol,Automatic,9.35,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3743723/original/processed_img2946024__usedcar_whatsappimage2023_09_19at33237pm_2__11881703594544_1703594568.jpeg?imwidth=420,2018,Mercedes-Benz,"20,101",Petrol,Automatic,24.75,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"57,000",Petrol,Manual,7.2,Ghatkopar East, Mumbai
https://images10.gaadi.com/usedcar_image/3844246/original/processed_ac209e7f97a53a071ced57c4e65e50ca.jpg?imwidth=420,2016,Hyundai,"52,205",Petrol,Manual,7.5,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Mercedes-Benz,"52,000",Diesel,Automatic,29.75,Kandivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"68,000",Petrol,Automatic,6.99,Ghatkopar East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Land,"79,000",Diesel,Automatic,22.45,Andheri, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Hyundai,"33,000",Petrol,Manual,3.25,Andheri, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Audi,"90,000",Diesel,Automatic,12.5,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,"66,000",Petrol,Automatic,3.51,Bazargate, Mumbai
https://images10.gaadi.com/usedcar_image/3914998/original/processed_7dfb3fb6f9d51781eeae3a1736226c17.jpg?imwidth=420,2022,Maruti,"19,000",Petrol,Manual,10.55,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Hyundai,"55,546",Petrol,Manual,3.45,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3936769/original/processed_b339d84f28d1266d93da602ec5201423.jpeg?imwidth=420,2020,BMW,"30,000",Petrol,Automatic,58.75,Jogeshwari East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Volkswagen,"46,000",Petrol,Manual,4.75,Virar E, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Mercedes-Benz,"13,750",Petrol,Automatic,3.5,Vileparle(west) S.o, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Toyota,"1,41,001",Diesel,Manual,17.25,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Maruti,"73,014",Petrol,Automatic,3.5,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3929595/original/processed_b422c3d8967174f8b927bc6dac2484c7.jpeg?imwidth=420,2021,Hyundai,"25,000",Petrol,Automatic,18.5,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Mercedes-Benz,"47,000",Petrol,Automatic,17.75,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Hyundai,"57,206",Petrol,Automatic,11.34,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Hyundai,"64,850",Petrol,Manual,9.95,Santacruz Central, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,"77,000",Diesel,Manual,4.35,Mira Road East, Mumbai
https://images10.gaadi.com/usedcar_image/3945055/original/processed_5f432453ca8a0f6ac31d79e36b91bebd.jpg?imwidth=420,2013,Maruti,"1,05,000",CNG,Manual,5.85,Kalwa, Thane
https://images10.gaadi.com/usedcar_image/3928428/original/processed_30dc7f7319a170e9a7bbb2e117250c9e.jpeg?imwidth=420,2011,Maruti,"34,110",Petrol,Automatic,2.6,Mulund West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Honda,"49,000",Petrol,Manual,2.55,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,"69,000",Diesel,Manual,8.0,West, Thane
https://images10.gaadi.com/usedcar_image/3515787/original/0a04a764-b9f5-4400-9abc-a013b762fcd2-used_car_2824749_1690374484_4e4f4f21-158e-4c1a-8b44-3ffe3a5d7a59.jpg?imwidth=420,2018,Maruti,"27,000",Petrol,Automatic,7.15,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,"38,000",Petrol,Automatic,6.21,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3938751/original/processed_f4bd268d13d8b1f1e3d16c1d1e18c791.jpg?imwidth=420,2013,Jaguar,"82,000",Diesel,Automatic,13.75,Kandivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"34,000",Petrol,Manual,7.95,Antop Hill, Mumbai
https://images10.gaadi.com/usedcar_image/3942971/original/processed_5686f62b6be85a05b5ccd22e458560d4.jpg?imwidth=420,2011,Mercedes-Benz,"47,000",Diesel,Automatic,14.5,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Skoda,"65,201",Petrol,Automatic,6.25,Kharghar, Navi Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Maruti,"42,500",Petrol,Manual,2.75,Bazargate, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Hyundai,"54,782",Petrol,Automatic,9.75,Prabhadevi, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Maruti,"57,000",Petrol,Manual,8.0,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Land,"75,000",Diesel,Automatic,17.5,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Hyundai,"29,464",Petrol,Manual,8.9,Antop Hill, Mumbai
https://images10.gaadi.com/usedcar_image/3908914/original/bfa502478a19d2e89adaab822b792120.png?imwidth=420,2017,Honda,"80,441",Petrol,Manual,4.5,Prabhadevi, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Mahindra,"17,300",Petrol,Manual,4.75,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3919643/original/02e63762f29d26eaa4b30184d1689ba8.jpg?imwidth=420,2022,Tata,"2,973",Petrol,Automatic,9.65,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2010,Honda,"69,379",Petrol,Automatic,3.25,Kandivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3915004/original/processed_26f47da982e9c60db532da986084ccb6.jpg?imwidth=420,2013,Toyota,"1,34,000",Diesel,Manual,7.95,Antop Hill, Mumbai
https://images10.gaadi.com/usedcar_image/3910954/original/processed_ea1c88b768d2da204500e4d265947bbc.jpg?imwidth=420,2018,BMW,"56,000",Petrol,Automatic,52.0,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3936643/original/processed_a714f6a29e74e9640f308ec5fe882331.jpg?imwidth=420,2017,BMW,"60,855",Diesel,Automatic,30.0,Prabhadevi, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Land,"85,000",Diesel,Automatic,21.95,Central, Mumbai
https://images10.gaadi.com/usedcar_image/3274181/original/5af47f456c48b9214fde71e8af6a5bd3.jpg?imwidth=420,2014,Honda,"83,293",Petrol,Manual,4.21,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Hyundai,"41,000",Petrol,Automatic,6.9,Andheri East, Mumbai
